proc_rea,NOME_PROC,CO_FINANCIAMENTO,FONTE,VALIDO,VALOR_2020,VALOR_2021,VALOR_2022
0406011389,CORRECAO DE FISTULA AORTO-CAVITARIAS (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,14685.43,14685.43,14685.43
0406011397,CORREÇÃO DE HIPERTROFIA SEPTAL ASSIMETRICA (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,18150.46,18150.46,18150.46
0406011400,CORRECAO DE INSUFICIENCIA DA VALVULA TRICUSPIDE (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,18150.46,18150.46,18150.46
0406011419,CORRECAO DE INSUFICIENCIA MITRAL CONGENITA (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,16557.54,16557.54,16557.54
0406011427,CORRECAO DE PERSISTENCIA DO CANAL ARTERIAL (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,5274.62,5274.62,5274.62
0406011435,CORRECAO DO CANAL ATRIO-VENTRICULAR PARCIAL / INTERMEDIARIO (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,14685.43,14685.43,14685.43
0406011443,CORRECOES DE ANOMALIAS DO ARCO AORTICO (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,12990.42,12990.42,12990.42
0406011451,FECHAMENTO DE COMUNICACAO INTERATRIAL (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,9175.01,9175.01,9175.01
0406011460,FECHAMENTO DE COMUNICACAO INTERVENTRICULAR (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,10948.62,10948.62,10948.62
0406011478,IMPLANTE C/ TROCA DE POSICAO DE VALVAS (CIRURGIA DE ROSS) (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,11822.99,11822.99,11822.99
0406011486,LIGADURA DE FISTULA SISTEMICO-PULMONAR (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,11502.85,11502.85,11502.85
0406011494,RESSECCAO DE MEMBRANA SUB-AORTICA (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,10948.62,10948.62,10948.62
0406011508,ANASTOMOSE SISTEMICO PULMONAR COM CEC (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,8426.52,8426.52,8426.52
0406011516,CORRECAO DE COARCTACAO DA AORTA COM CEC (CRIANÇA E ADOLESCENTE),04,SIH,ATUA,8804.15,8804.15,8804.15
0406020019,ANASTOMOSE ESPLENO-RENAL / OUTRA DERIVAÇÃO CENTRAL,06,SIH,ATUA,1137.8,1137.8,1137.8
0406020027,ANASTOMOSE LINFOVENOSA,06,SIH,ATUA,1142.89,1142.89,1142.89
0406020035,ANASTOMOSE PORTO-CAVA,06,SIH,ATUA,1254.33,1254.33,1254.33
0406020043,ANEURISMECTOMIA DE AORTA ABDOMINAL INFRA-RENAL,06,SIH,ATUA,1622.26,1622.26,1622.26
0406020051,ANEURISMECTOMIA TORACO-ABDOMINAL,06,SIH,ATUA,4155.21,4155.21,4155.21
0406020060,CATETERISMO DE ARTERIA P/ TROMBOEMBOLECTOMIA,06,NÃO,ATUA,0,0,0
0406020078,IMPLANTAÇÃO DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTAVEL (PROCEDIMENTO PRINCIPAL),06,SIH,ATUA,428.64,428.64,428.64
0406020086,CONFECÇÃO DE FÍSTULA ARTERIOVENOSA P/ ACESSO,06,NÃO,ATUA,0,0,0
0406020094,DISSECÇÃO DE VEIA / ARTÉRIA,06,SIA,ATUA,6.19,6.19,6.19
0406020108,DISSECCAO RADICAL DO PESCOCO,06,SIH,ATUA,517.4,517.4,517.4
0406020116,DRENAGEM DE GANGLIO LINFATICO,06,SIH,ATUA,96.85,96.85,96.85
0406020124,EMBOLECTOMIA ARTERIAL,06,SIH,ATUA,1530.75,1530.75,1530.75
0406020132,EXCISAO E SUTURA DE HEMANGIOMA,06,SIA,ATUA,29.86,29.86,29.86
0406020140,EXCISAO E SUTURA DE LINFANGIOMA / NEVUS,06,SIA,ATUA,29.86,29.86,29.86
0406020159,EXERESE DE GANGLIO LINFÁTICO,06,SIH,ATUA,88.14,88.14,88.14
0406020167,FASCIOTOMIA P/ DESCOMPRESSÃO,06,SIH,ATUA,528.21,528.21,528.21
0406020175,INSTALACAO DE CATETER VENOSO DE LONGA PERMANENCIA TOTALMENTE IMPLANTAVEL,06,SIH,2009,151.2,151.2,151.2
0406020183,LINFADENECTOMIA MEDIASTINAL,06,NÃO,ATUA,0,0,0
0406020191,LINFADENECTOMIA PÉLVICA,06,SIH,ATUA,442.59,442.59,442.59
0406020205,LINFADENECTOMIA PROFUNDA,06,SIA,ATUA,38.39,38.39,38.39
0406020213,LINFADENECTOMIA RADICAL AXILAR BILATERAL,06,SIH,ATUA,587.92,587.92,587.92
0406020221,LINFADENECTOMIA RADICAL AXILAR UNILATERAL,06,SIH,ATUA,530.29,530.29,530.29
0406020230,LINFADENECTOMIA RADICAL CERVICAL BILATERAL,06,SIH,ATUA,482.54,482.54,482.54
0406020248,LINFADENECTOMIA RADICAL CERVICAL UNILATERAL,06,SIH,ATUA,499.71,499.71,499.71
0406020256,LINFADENECTOMIA RADICAL INGUINAL BILATERAL,06,SIH,ATUA,529.17,529.17,529.17
0406020264,LINFADENECTOMIA RADICAL INGUINAL UNILATERAL,06,SIH,ATUA,506.46,506.46,506.46
0406020272,LINFADENECTOMIA RADICAL VULVAR,06,SIH,ATUA,507.38,507.38,507.38
0406020280,LINFADENECTOMIA RETROPERITONIAL,06,SIH,ATUA,587.48,587.48,587.48
0406020299,LINFADENECTOMIA SUPERFICIAL,06,SIA,ATUA,16.92,16.92,16.92
0406020302,PLASTIA ARTERIAL COM REMENDO (QUALQUER TÉCNICA),06,SIH,ATUA,1457.61,1457.61,1457.61
0406020310,PONTE AXILO-BIFEMURAL,06,SIH,ATUA,1457.57,1457.57,1457.57
0406020329,PONTE AXILO-FEMURAL,06,SIH,ATUA,1457.57,1457.57,1457.57
0406020337,PONTE DE RAMOS DOS TRONCOS SUPRA-AORTICOS,06,SIH,ATUA,1230.76,1230.76,1230.76
0406020345,PONTE FEMORO-FEMURAL CRUZADA,06,SIH,ATUA,1457.57,1457.57,1457.57
0406020353,PONTE-TROMBOENDARTERECTOMIA AORTO-FEMURAL,06,SIH,ATUA,1458.25,1458.25,1458.25
0406020361,PONTE-TROMBOENDARTERECTOMIA AORTO-ILÍACA,06,SIH,ATUA,1458.25,1458.25,1458.25
0406020370,PONTE-TROMBOENDARTERECTOMIA DE CARÓTIDA,06,SIH,ATUA,1231.36,1231.36,1231.36
0406020388,PONTE-TROMBOENDARTERECTOMIA ILIACO-FEMURAL,06,SIH,ATUA,1457.57,1457.57,1457.57
0406020396,RETIRADA DE PROTESE INFECTADA EM POSICAO AORTO- ABDOMINAL C/ PONTE AXILO FEMURAL/AXILO BIFEMURAL CRUZADO,06,SIH,ATUA,1254.32,1254.32,1254.32
0406020400,RETIRADA DE PRÓTESE INFECTADA EM POSIÇÃO NÃO AÓRTICA,06,SIH,ATUA,1254.32,1254.32,1254.32
0406020418,REVASCULARIZAÇÃO DE ARTÉRIAS VISCERAIS,06,SIH,ATUA,1139.8,1139.8,1139.8
0406020426,REVASCULARIZAÇÃO DO MEMBRO SUPERIOR,06,SIH,ATUA,1230.76,1230.76,1230.76
0406020434,REVASCULARIZAÇÃO POR PONTE / TROMBOENDARTERECTOMIA DE OUTRAS ARTERIAS DISTAIS,06,SIH,ATUA,1142.89,1142.89,1142.89
0406020442,REVASCULARIZAÇÃO POR PONTE / TROMBOENDARTERECTOMIA FEMURO-POPLÍTEA DISTAL,06,SIH,ATUA,1457.57,1457.57,1457.57
0406020450,REVASCULARIZAÇÃO POR PONTE / TROMBOENDARTERECTOMIA FEMURO-POPLÍTEA PROXIMAL,06,SIH,ATUA,1457.57,1457.57,1457.57
0406020469,TRANSPLANTE DE SEGMENTO VENOSO VALVULADO,06,SIH,ATUA,1575.72,1575.72,1575.72
0406020477,TRANSPOSIÇÃO DE VEIAS DO SISTEMA VENOSO PROFUNDO,06,SIH,ATUA,1575.72,1575.72,1575.72
0406020485,TRATAMENTO CIRURGICO DE ANEURISMAS DAS ARTERIAS VISCERAIS,06,SIH,ATUA,1139.8,1139.8,1139.8
0406020493,TRATAMENTO CIRURGICO DE LESOES VASCULARES TRAUMATICAS DA REGIAO CERVICAL,06,SIH,ATUA,607,607,607
0406020507,TRATAMENTO CIRÚRGICO DE LESÕES VASCULARES TRAUMÁTICAS DE MEMBRO INFERIOR BILATERAL,06,SIH,ATUA,607,607,607
0406020515,TRATAMENTO CIRÚRGICO DE LESÕES VASCULARES TRAUMÁTICAS DE MEMBRO INFERIOR UNILATERAL,06,SIH,ATUA,569,569,569
0406020523,TRATAMENTO CIRÚRGICO DE LESÕES VASCULARES TRAUMÁTICAS DE MEMBRO SUPERIOR BILATERAL,06,SIH,ATUA,607,607,607
0406020531,TRATAMENTO CIRÚRGICO DE LESÕES VASCULARES TRAUMÁTICAS DE MEMBRO SUPERIOR UNILATERAL,06,SIH,ATUA,569,569,569
0406020540,TRATAMENTO CIRÚRGICO DE LESÕES VASCULARES TRAUMÁTICAS DO ABDÔMEN,06,SIH,ATUA,1457.86,1457.86,1457.86
0406020558,TRATAMENTO CIRURGICO DE LINFEDEMA,06,SIH,ATUA,540.22,540.22,540.22
0406020566,TRATAMENTO CIRURGICO DE VARIZES (BILATERAL),06,SIH,ATUA,582.04,582.04,582.04
0406020574,TRATAMENTO CIRÚRGICO DE VARIZES (UNILATERAL),06,SIH,ATUA,483.37,483.37,483.37
0406020582,TROCA DE AORTA DESCENDENTE (INCLUI ABDOMINAL),06,SIH,ATUA,4287.21,4287.21,4287.21
0406020590,TROMBECTOMIA DO SISTEMA VENOSO,06,SIH,ATUA,569,569,569
0406020604,VALVULOPLASTIAS DO SISTEMA VENOSO PROFUNDO,06,SIH,ATUA,1575.72,1575.72,1575.72
0406020612,IMPLANTAÇÃO DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTAVEL (PROCEDIMENTO ESPECIAL),06,SIH,ATUA,313.2,313.2,313.2
0406020620,RETIRADA DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTÁVEL,06,SIA,ATUA,20.74,20.74,20.74
0406030014,ANGIOPLASTIA CORONARIANA,06,SIA,ATUA,1575.72,1081.48,1081.48
0406030022,ANGIOPLASTIA CORONARIANA C/ IMPLANTE DE DOIS STENTS,06,SIH,ATUA,1575.72,1575.72,1575.72
0406030030,ANGIOPLASTIA CORONARIANA COM IMPLANTE DE STENT,06,SIH,ATUA,1575.72,1575.72,1575.72
0406030049,ANGIOPLASTIA CORONARIANA PRIMÁRIA,04,SIH,ATUA,1747.52,2843.06,2843.06
0406030057,ANGIOPLASTIA COM IMPLANTE DE DUPLO STENT EM AORTA/ARTERIA PULMONAR E RAMOS,06,SIH,ATUA,1575.72,1575.72,1575.72
0406030065,ANGIOPLASTIA EM ENXERTO CORONARIANO,06,SIH,ATUA,1575.72,1575.72,1575.72
0406030073,ANGIOPLASTIA EM ENXERTO CORONARIANO (COM IMPLANTE DE STENT),06,SIH,ATUA,1575.72,1575.72,1575.72
0406030081,ATRIOSEPTOSTOMIA COM CATETER BALÃO,06,SIH,ATUA,1058.86,1058.86,1058.86
0406030090,FECHAMENTO PERCUTÂNEO DO CANAL ARTERIAL / FISTULAS ARTERIOVENOSAS COM LIBERAÇÃO DE COILS,06,SIH,ATUA,1575.72,1575.72,1575.72
0406030103,RETIRADA DE CORPO ESTRANHO DE SISTEMA CARDIOVASCULAR POR TÉCNICAS HEMODINÂMICAS,06,SIH,ATUA,656.72,656.72,656.72
0406030111,VALVULOPLASTIA AÓRTICA PERCUTÂNEA,06,SIH,ATUA,1739.19,1739.19,1739.19
0406030120,VALVULOPLASTIA MITRAL PERCUTÂNEA,06,SIH,ATUA,1739.19,1739.19,1739.19
0406030138,VALVULOPLASTIA PULMONAR PERCUTÂNEA,06,SIH,ATUA,1058.86,1058.86,1058.86
0406030146,VALVULOPLASTIA TRICUSPIDE PERCUTANEA,06,SIH,ATUA,1739.19,1739.19,1739.19
0406030154,FECHAMENTO PERCUTÂNEO DE COMUNICAÇÃO INTERATRIAL SEPTAL.,04,SIH,ATUA,17144.18,17144.18,17144.18
0406040010,ALCOOLIZAÇÃO PERCUTÂNEA DE HEMANGIOMA E MALFORMAÇÃO VENOSAS (INCLUI ESTUDO ANGIOGRAFICO),06,SIH,ATUA,283.18,283.18,283.18
0406040028,"ANGIOPLASTIA INTRALUMINAL DE AORTA, VEIA CAVA / VASOS ILÍACOS (COM STENT)",06,SIH,ATUA,1614.75,1614.75,1614.75
0406040044,"ANGIOPLASTIA INTRALUMINAL DE AORTA, VEIA CAVA / VASOS ILÍACOS (SEM STENT)",06,SIH,ATUA,1614.75,1614.75,1614.75
0406040052,ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (SEM STENT),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040060,ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT NÃO RECOBERTO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040079,ANGIOPLASTIA INTRALUMINAL DE VASOS DAS EXTREMIDADES (COM STENT RECOBERTO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040087,ANGIOPLASTIA INTRALUMINAL DE VASOS DO PESCOÇO / TRONCOS SUPRA-AÓRTICOS (SEM STENT),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040095,ANGIOPLASTIA INTRALUMINAL DE VASOS DO PESCOÇO OU TRONCOS SUPRA-AÓRTICOS (COM STENT NÃO RECOBERTO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040109,ANGIOPLASTIA INTRALUMINAL DE VASOS VISCERAIS COM STENT NÃO RECOBERTO,06,SIH,ATUA,1065.36,1065.36,1065.36
0406040117,ANGIOPLASTIA INTRALUMINAL DE VASOS VISCERAIS COM STENT RECOBERTO,06,SIH,ATUA,1065.36,1065.36,1065.36
0406040125,ANGIOPLASTIA INTRALUMINAL DE VASOS VISCERAIS / RENAIS,06,SIH,ATUA,1065.36,1065.36,1065.36
0406040133,ANGIOPLASTIA INTRALUMINAL DOS VASOS DO PESCOÇO / TRONCOS SUPRA-AÓRTICOS (COM STENT RECOBERTO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040141,COLOCAÇÃO PERCUTÂNEA DE FILTRO DE VEIA CAVA (NA TROMBOSE VENOSA PERIFÉRICA E EMBOLIA PULMONAR),06,SIH,ATUA,681.29,681.29,681.29
0406040150,CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DA AORTA ABDOMINAL COM ENDOPRÓTESE RETA / CÔNICA,06,SIH,ATUA,1614.75,1614.75,1614.75
0406040168,CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DA AORTA ABDOMINAL E ILÍACAS COM ENDOPRÓTESE BIFURCADA,06,SIH,ATUA,1614.76,1614.76,1614.76
0406040176,CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DA AORTA TORÁCICA COM ENDOPRÓTESE RETA OU CÔNICA,06,SIH,ATUA,1614.75,1614.75,1614.75
0406040184,CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DAS ILÍACAS COM ENDOPRÓTESE TUBULAR,06,SIH,ATUA,1614.75,1614.75,1614.75
0406040192,EMBOLIZAÇÃO ARTERIAL DE HEMORRAGIA DIGESTIVA (INCLUI PROCEDIMENTO ENDOSCÓPICO E/OU ESTUDO ANGIOGRÁFICO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040206,EMBOLIZAÇÃO DE MALFORMAÇÃO VASCULAR ARTÉRIO-VENOSA (INCLUI ESTUDO ANGIOGRÁFICO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040214,EMBOLIZAÇÃO DE MALFORMAÇÃO VASCULAR POR PUNÇÃO DIRETA (INCLUI DROGAS EMBOLIZANTES),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040222,FECHAMENTO PERCUTÂNEO DE FISTULAS ARTERIOVENOSAS COM LIBERAÇÃO DE COILS,06,SIH,ATUA,1065.36,1065.36,1065.36
0406040230,FIBRINOLISE INTRAVASCULAR POR CATETER (INCLUI FIBRINOLÍTICO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040249,FIBRINÓLISE PARA EMBOLIA PULMONAR MACICA INTRAVASCULAR POR CATETER (INCLUI FIBRINOLÍTICO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040257,FIBRINÓLISE VISCERAL INTRAVASCULAR POR CATETER (INCLUI FIBRINOLÍTICO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040265,IMPLANTAÇÃO DE SHUNT INTRA-HEPÁTICO PORTO-SISTÊMICO (TIPS) COM STENT NÃO RECOBERTO,06,SIH,ATUA,1614.75,1614.75,1614.75
0406040273,OCLUSÃO PERCUTÂNEA ENDOVASCULAR DE ARTÉRIA / VEIA,06,SIH,ATUA,1065.36,1065.36,1065.36
0406040281,RECONSTRUÇÃO DA BIFURCAÇÃO AORTO-ILÍACA COM ANGIOPLASTIA E STENTS,06,SIH,ATUA,1614.75,1614.75,1614.75
0406040290,TRATAMENTO DE EPISTAXE POR EMBOLIZAÇÃO (INCLUI ESTUDO ANGIOGRÁFICO E/OU ENDOSCÓPICO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040303,TRATAMENTO DE HEMATURIA OU SANGRAMENTO GENITAL POR EMBOLIZAÇÃO (INCLUI ESTUDO ANGIOGRÁFICO E/OU ENDOSCÓPICO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040311,TRATAMENTO DE HEMOPTISE POR EMBOLIZAÇÃO PERCUTÂNEA (INCLUI ESTUDO ANGIOGRÁFICO),06,SIH,ATUA,1065.36,1065.36,1065.36
0406040320,TRATAMENTO ENDOVASCULAR DE FISTULAS ARTERIOVENOSAS,06,SIH,ATUA,1065.36,1065.36,1065.36
0406040338,TRATAMENTO ENDOVASCULAR DO PSEUDOANEURISMA,06,SIH,ATUA,1065.36,1065.36,1065.36
0406050015,ESTUDO ELETROFISIOLÓGICO DIAGNÓSTICO,06,SIH,ATUA,2572.21,2572.21,2572.21
0406050023,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE FLUTTER ATRIAL),06,SIH,ATUA,4329.87,4329.87,4329.87
0406050031,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE TAQUICARDIA ATRIAL DIREITA),06,SIH,ATUA,4382.07,4382.07,4382.07
0406050040,"ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DE TAQUICARDIA POR REENTRADA NODAL DE VIAS ANÔMALAS DIREITAS, DE TV IDIOPÁTICA, DE VENTRÍCULO DIREITO E VENTRÍCULO ESQUERDO).",06,SIH,ATUA,4306.34,4306.34,4306.34
0406050058,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO I (ABLAÇÃO DO NÓDULO ARCHOV-TAWARA),06,SIH,ATUA,4366.38,4366.38,4366.38
0406050066,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DAS VIAS ANÔMALAS MÚLTIPLAS),06,SIH,ATUA,4245.43,4245.43,4245.43
0406050074,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE FIBRILAÇÃO ATRIAL),06,SIH,ATUA,4580.65,4580.65,4580.65
0406050082,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA ATRIAL CICATRICIAL),06,SIH,ATUA,5043.02,5043.02,5043.02
0406050090,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA ATRIAL CICATRICIAL),06,SIH,ATUA,5409.63,5409.63,5409.63
0406050104,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA ATRIAL ESQUERDA),06,SIH,ATUA,4753.98,4753.98,4753.98
0406050112,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA VENTRICULAR IDIOPÁTICA DO SEIO DE VALSALVA ESQUERDO),06,SIH,ATUA,4195.62,4195.62,4195.62
0406050120,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE TAQUICARDIA VENTRICULAR SUSTENTADA COM CARDIOPATIA ESTRUTURAL),06,SIH,ATUA,3471.21,3471.21,3471.21
0406050139,ESTUDO ELETROFISIOLÓGICO TERAPÊUTICO II (ABLAÇÃO DE VIAS ANÔMALAS ESQUERDAS),06,SIH,ATUA,4950.69,4950.69,4950.69
0407010017,DEGASTROGASTRECTOMIA C/ OU S/ VAGOTOMIA,06,SIH,ATUA,787.03,787.03,787.03
0407010025,DILATACAO ESOFAGICA / PILORICA,06,NÃO,ATUA,0,0,0
0407010033,ESOFAGECTOMIA DISTAL C/ TORACOTOMIA,06,SIH,ATUA,1833.56,1833.56,1833.56
0407010041,ESOFAGECTOMIA DISTAL S/ TORACOTOMIA,06,SIH,ATUA,1833.56,1833.56,1833.56
0407010050,ESOFAGECTOMIA VIDEOLAPAROSCOPICA,06,SIH,ATUA,777.23,777.23,777.23
0407010068,ESOFAGO-COLONPLASTIA,06,SIH,ATUA,1914.57,1914.57,1914.57
0407010076,ESOFAGOGASTRECTOMIA,06,SIH,ATUA,1185.67,1185.67,1185.67
0407010084,ESOFAGOPLASTIA / GASTROPLASTIA,06,SIH,ATUA,794.88,794.88,794.88
0407010092,ESOFAGORRAFIA CERVICAL,06,SIH,ATUA,787.65,787.65,787.65
0407010106,ESOFAGORRAFIA TORACICA,06,SIH,ATUA,787.65,787.65,787.65
0407010114,ESOFAGOSTOMIA,06,SIH,ATUA,787.85,787.85,787.85
0407010122,GASTRECTOMIA C/ OU S/ DESVIO DUODENAL,04,SIH,ATUA,4350,4350,4350
0407010130,GASTRECTOMIA PARCIAL C/ OU S/ VAGOTOMIA,06,SIH,ATUA,902.19,902.19,902.19
0407010149,GASTRECTOMIA TOTAL,06,SIH,ATUA,701.15,701.15,701.15
0407010157,GASTRECTOMIA VIDEOLAPAROSCOPICA,06,SIH,ATUA,609.16,609.16,609.16
0407010165,GASTROENTEROANASTOMOSE,06,SIH,ATUA,902.18,902.18,902.18
0407010173,GASTROPLASTIA C/ DERIVACAO INTESTINAL,04,SIH,ATUA,4350,4350,4350
0407010181,GASTROPLASTIA VERTICAL COM BANDA,04,SIH,ATUA,3850,3850,3850
0407010190,GASTRORRAFIA,06,SIH,ATUA,687.76,687.76,687.76
0407010203,GASTRORRAFIA VIDEOLAPAROSCOPICA,06,SIH,ATUA,550.58,550.58,550.58
0407010211,GASTROSTOMIA,06,SIH,ATUA,687.76,687.76,687.76
0407010220,GASTROSTOMIA VIDEOLAPAROSCOPICA,06,SIH,ATUA,520.56,520.56,520.56
0407010238,PILOROPLASTIA,06,SIH,ATUA,902.19,902.19,902.19
0407010246,RETIRADA DE CORPO ESTRANHO DO TUBO DIGESTIVO POR ENDOSCOPIA,06,SIA,ATUA,31.26,31.26,31.26
0407010254,RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA,06,SIA,ATUA,29.84,29.84,29.84
0407010262,TAMPONAMENTO DE LESOES HEMORRAGICAS DO APARELHO DIGESTIVO,06,NÃO,ATUA,0,0,0
0407010270,TRATAMENTO CIRURGICO DE ACALASIA (CARDIOMIOPLASTIA),06,SIH,ATUA,2270.21,2270.21,2270.21
0407010289,TRATAMENTO CIRURGICO DE DIVERTICULO DO TUBO DIGESTIVO,06,SIH,ATUA,822.91,822.91,822.91
0407010297,TRATAMENTO CIRURGICO DE REFLUXO GASTROESOFAGICO,06,SIH,ATUA,766.06,766.06,766.06
0407010300,TRATAMENTO CIRURGICO DE VARIZES ESOFAGICAS,06,SIH,ATUA,799.13,799.13,799.13
0407010319,TRATAMENTO ESCLEROSANTE / LIGADURA ELASTICA DE LESAO HEMORRAGICA DO APARELHO DIGESTIVO,06,SIA,ATUA,51.75,51.75,51.75
0407010327,TRATAMENTO ESCLEROSANTE DE LESOES NAO HEMORRAGICAS DO APARELHO DIGESTIVO INCLUINDO LIGADURA ELASTICA,06,SIA,ATUA,51.75,51.75,51.75
0407010335,TRATAMETO CIRURGICO DE MEGAESOFAGO SEM RESSECCAO / CONSERVADOR,06,SIH,ATUA,1846.37,1846.37,1846.37
0407010343,VAGOTOMIA C/ OPERACAO DE DRENAGEM,06,SIH,ATUA,709.69,709.69,709.69
0407010351,VAGOTOMIA SUPERSELETIVA / GASTRICA PROXIMAL,06,SIH,ATUA,778.46,778.46,778.46
0407010360,GASTRECTOMIA VERTICAL EM MANGA (SLEEVE),04,SIH,ATUA,4095,4095,4095
0407010378,TRATAMENTO DE INTERCORRENCIAS CIRURGICA POS- CIRURGIA BARIÁTRICA,04,SIH,ATUA,975,975,975
0407010386,CIRURGIA BARIÁTRICA POR VIDEOLAPAROSCOPIA,04,SIH,ATUA,6145,6145,6145
0407020012,AMPUTACAO COMPLETA ABDOMINO-PERINEAL DO RETO,06,SIH,ATUA,1403.9,1403.9,1403.9
0407020020,AMPUTACAO POR PROCIDENCIA DE RETO,06,SIH,ATUA,716.48,716.48,716.48
0407020039,APENDICECTOMIA,06,SIH,ATUA,414.62,414.62,414.62
0407020047,APENDICECTOMIA VIDEOLAPAROSCOPICA,06,SIH,ATUA,421.4,421.4,421.4
0407020055,CERCLAGEM DE ANUS,06,SIA,ATUA,13.06,13.06,13.06
0407020063,COLECTOMIA PARCIAL (HEMICOLECTOMIA),06,SIH,ATUA,1817.45,1817.45,1817.45
0407020071,COLECTOMIA TOTAL,06,SIH,ATUA,1403.91,1403.91,1403.91
0407020080,COLECTOMIA VIDEOLAPAROSCOPICA,06,SIH,ATUA,1280.75,1280.75,1280.75
0407020098,COLORRAFIA POR VIA ABDOMINAL,06,SIH,ATUA,629.1,629.1,629.1
0407020101,COLOSTOMIA,06,SIH,ATUA,1173.77,1173.77,1173.77
0407020110,CRIPTECTOMIA UNICA / MULTIPLA,06,SIH,ATUA,125.47,125.47,125.47
0407020128,DILATACAO DIGITAL / INSTRUMENTAL DO ANUS E/OU RETO,06,SIA,ATUA,13.06,13.06,13.06
0407020136,DRENAGEM DE ABSCESSO ANU-RETAL,06,SIA,ATUA,22.72,22.72,22.72
0407020144,DRENAGEM DE ABSCESSO ISQUIORRETAL,06,SIA,ATUA,22.72,22.72,22.72
0407020152,DRENAGEM DE HEMATOMA / ABSCESSO RETRO-RETAL,06,SIH,ATUA,468.38,468.38,468.38
0407020160,ELETROCAUTERIZACAO DE LESAO TRANSPARIETAL DE ANUS,06,SIA,ATUA,13.06,13.06,13.06
0407020179,ENTERECTOMIA,06,SIH,ATUA,1217.2,1217.2,1217.2
0407020187,ENTEROANASTOMOSE (QUALQUER SEGMENTO),06,SIH,ATUA,1174.36,1174.36,1174.36
0407020195,ENTEROPEXIA (QUALQUER SEGMENTO),06,SIH,ATUA,629.12,629.12,629.12
0407020209,ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO),06,SIH,ATUA,788.04,788.04,788.04
0407020217,ESFINCTEROTOMIA INTERNA E TRATAMENTO DE FISSURA ANAL,06,SIH,ATUA,246.81,246.81,246.81
0407020225,EXCISAO DE LESAO / TUMOR ANU-RETAL,06,SIA,ATUA,21.68,21.68,21.68
0407020233,EXCISAO DE LESAO INTESTINAL / MESENTERICA LOCALIZADA,06,SIH,ATUA,650.08,650.08,650.08
