codigo_procedimento_sigtap;codigo_sha;ds_sha_pt
407010190;HC.1.1 ;Atenção curativa em regime de internação
407010203;HC.1.1 ;Atenção curativa em regime de internação
407010211;HC.1.1 ;Atenção curativa em regime de internação
407010220;HC.1.1 ;Atenção curativa em regime de internação
407010238;HC.1.1 ;Atenção curativa em regime de internação
407010246;HC.1.3.3 ;Atenção ambulatorial especializada
407010254;HC.1.3.3 ;Atenção ambulatorial especializada
407010262;HC.1.1 ;Atenção curativa em regime de internação
407010270;HC.1.1 ;Atenção curativa em regime de internação
407010289;HC.1.1 ;Atenção curativa em regime de internação
407010297;HC.1.1 ;Atenção curativa em regime de internação
407010300;HC.1.1 ;Atenção curativa em regime de internação
407010319;HC.1.3.3 ;Atenção ambulatorial especializada
407010327;HC.1.3.3 ;Atenção ambulatorial especializada
407010335;HC.1.1 ;Atenção curativa em regime de internação
407010343;HC.1.1 ;Atenção curativa em regime de internação
407010351;HC.1.1 ;Atenção curativa em regime de internação
407010360;HC.1.1 ;Atenção curativa em regime de internação
407010378;HC.1.1 ;Atenção curativa em regime de internação
407010386;HC.1.1 ;Atenção curativa em regime de internação
407020012;HC.1.1 ;Atenção curativa em regime de internação
407020020;HC.1.1 ;Atenção curativa em regime de internação
407020039;HC.1.1 ;Atenção curativa em regime de internação
407020047;HC.1.1 ;Atenção curativa em regime de internação
407020055;HC.1.3.3 ;Atenção ambulatorial especializada
407020063;HC.1.1 ;Atenção curativa em regime de internação
407020071;HC.1.1 ;Atenção curativa em regime de internação
407020080;HC.1.1 ;Atenção curativa em regime de internação
407020098;HC.1.1 ;Atenção curativa em regime de internação
407020101;HC.1.1 ;Atenção curativa em regime de internação
407020110;HC.1.1 ;Atenção curativa em regime de internação
407020128;HC.1.3.3 ;Atenção ambulatorial especializada
407020136;HC.1.3.3 ;Atenção ambulatorial especializada
407020144;HC.1.3.3 ;Atenção ambulatorial especializada
407020152;HC.1.1 ;Atenção curativa em regime de internação
407020160;HC.1.3.3 ;Atenção ambulatorial especializada
407020179;HC.1.1 ;Atenção curativa em regime de internação
407020187;HC.1.1 ;Atenção curativa em regime de internação
407020195;HC.1.1 ;Atenção curativa em regime de internação
407020209;HC.1.1 ;Atenção curativa em regime de internação
407020217;HC.1.1 ;Atenção curativa em regime de internação
407020225;HC.1.3.3 ;Atenção ambulatorial especializada
407020233;HC.1.1 ;Atenção curativa em regime de internação
407020241;HC.1.1 ;Atenção curativa em regime de internação
407020250;HC.1.1 ;Atenção curativa em regime de internação
407020268;HC.1.1 ;Atenção curativa em regime de internação
407020276;HC.1.1 ;Atenção curativa em regime de internação
407020284;HC.1.1 ;Atenção curativa em regime de internação
407020292;HC.1.1 ;Atenção curativa em regime de internação
407020306;HC.1.1 ;Atenção curativa em regime de internação
407020314;HC.1.3.3 ;Atenção ambulatorial especializada
407020322;HC.1.1 ;Atenção curativa em regime de internação
407020330;HC.1.1 ;Atenção curativa em regime de internação
407020349;HC.1.1 ;Atenção curativa em regime de internação
407020357;HC.1.1 ;Atenção curativa em regime de internação
407020365;HC.1.1 ;Atenção curativa em regime de internação
407020373;HC.1.3.3 ;Atenção ambulatorial especializada
407020381;HC.1.1 ;Atenção curativa em regime de internação
407020390;HC.1.3.3 ;Atenção ambulatorial especializada
407020403;HC.1.1 ;Atenção curativa em regime de internação
407020411;HC.1.1 ;Atenção curativa em regime de internação
407020420;HC.1.1 ;Atenção curativa em regime de internação
407020438;HC.1.1 ;Atenção curativa em regime de internação
407020446;HC.1.1 ;Atenção curativa em regime de internação
407020454;HC.1.1 ;Atenção curativa em regime de internação
407020462;HC.1.1 ;Atenção curativa em regime de internação
407020470;HC.1.1 ;Atenção curativa em regime de internação
407020489;HC.1.3.3 ;Atenção ambulatorial especializada
407020497;HC.1.3.3 ;Atenção ambulatorial especializada
407030018;HC.1.1 ;Atenção curativa em regime de internação
407030026;HC.1.1 ;Atenção curativa em regime de internação
407030034;HC.1.1 ;Atenção curativa em regime de internação
407030042;HC.1.1 ;Atenção curativa em regime de internação
407030050;HC.1.1 ;Atenção curativa em regime de internação
407030069;HC.1.1 ;Atenção curativa em regime de internação
407030077;HC.1.1 ;Atenção curativa em regime de internação
407030085;HC.1.3.3 ;Atenção ambulatorial especializada
407030093;HC.1.3.3 ;Atenção ambulatorial especializada
407030107;HC.1.3.3 ;Atenção ambulatorial especializada
407030115;HC.1.3.3 ;Atenção ambulatorial especializada
407030123;HC.1.1 ;Atenção curativa em regime de internação
407030131;HC.1.1 ;Atenção curativa em regime de internação
407030140;HC.1.1 ;Atenção curativa em regime de internação
407030158;HC.1.1 ;Atenção curativa em regime de internação
407030166;HC.1.1 ;Atenção curativa em regime de internação
407030174;HC.1.1 ;Atenção curativa em regime de internação
407030182;HC.1.1 ;Atenção curativa em regime de internação
407030190;HC.1.1 ;Atenção curativa em regime de internação
407030204;HC.1.1 ;Atenção curativa em regime de internação
407030212;HC.1.1 ;Atenção curativa em regime de internação
407030220;HC.1.1 ;Atenção curativa em regime de internação
407030239;HC.1.3.3 ;Atenção ambulatorial especializada
407030247;HC.1.1 ;Atenção curativa em regime de internação
407040013;HC.1.1 ;Atenção curativa em regime de internação
407040021;HC.1.1 ;Atenção curativa em regime de internação
407040030;HC.1.1 ;Atenção curativa em regime de internação
407040048;HC.1.1 ;Atenção curativa em regime de internação
407040056;HC.1.1 ;Atenção curativa em regime de internação
407040064;HC.1.1 ;Atenção curativa em regime de internação
407040072;HC.1.1 ;Atenção curativa em regime de internação
407040080;HC.1.1 ;Atenção curativa em regime de internação
407040099;HC.1.1 ;Atenção curativa em regime de internação
407040102;HC.1.1 ;Atenção curativa em regime de internação
407040110;HC.1.1 ;Atenção curativa em regime de internação
407040129;HC.1.1 ;Atenção curativa em regime de internação
407040137;HC.1.1 ;Atenção curativa em regime de internação
407040145;HC.1.1 ;Atenção curativa em regime de internação
407040153;HC.1.1 ;Atenção curativa em regime de internação
407040161;HC.1.1 ;Atenção curativa em regime de internação
407040170;HC.1.1 ;Atenção curativa em regime de internação
407040188;HC.1.1 ;Atenção curativa em regime de internação
407040196;HC.1.3.3 ;Atenção ambulatorial especializada
407040218;HC.1.3.3 ;Atenção ambulatorial especializada
407040226;HC.1.1 ;Atenção curativa em regime de internação
407040234;HC.1.1 ;Atenção curativa em regime de internação
407040242;HC.1.1 ;Atenção curativa em regime de internação
407040250;HC.1.1 ;Atenção curativa em regime de internação
407040269;HC.1.1 ;Atenção curativa em regime de internação
408010010;HC.1.1 ;Atenção curativa em regime de internação
408010029;HC.1.1 ;Atenção curativa em regime de internação
408010037;HC.1.1 ;Atenção curativa em regime de internação
408010045;HC.1.1 ;Atenção curativa em regime de internação
408010053;HC.1.1 ;Atenção curativa em regime de internação
408010061;HC.1.1 ;Atenção curativa em regime de internação
408010070;HC.1.1 ;Atenção curativa em regime de internação
408010088;HC.1.1 ;Atenção curativa em regime de internação
408010096;HC.1.1 ;Atenção curativa em regime de internação
408010100;HC.1.1 ;Atenção curativa em regime de internação
408010118;HC.1.1 ;Atenção curativa em regime de internação
408010126;HC.1.3.3 ;Atenção ambulatorial especializada
408010134;HC.1.3.3 ;Atenção ambulatorial especializada
408010142;HC.1.1 ;Atenção curativa em regime de internação
408010150;HC.1.1 ;Atenção curativa em regime de internação
408010169;HC.1.1 ;Atenção curativa em regime de internação
408010177;HC.1.1 ;Atenção curativa em regime de internação
408010185;HC.1.1 ;Atenção curativa em regime de internação
408010193;HC.1.1 ;Atenção curativa em regime de internação
408010207;HC.1.1 ;Atenção curativa em regime de internação
408010215;HC.1.1 ;Atenção curativa em regime de internação
408010223;HC.1.1 ;Atenção curativa em regime de internação
408010231;HC.1.1 ;Atenção curativa em regime de internação
408020016;HC.1.1 ;Atenção curativa em regime de internação
408020024;HC.1.1 ;Atenção curativa em regime de internação
408020032;HC.1.1 ;Atenção curativa em regime de internação
408020040;HC.1.1 ;Atenção curativa em regime de internação
408020059;HC.1.1 ;Atenção curativa em regime de internação
408020067;HC.1.1 ;Atenção curativa em regime de internação
408020075;HC.1.1 ;Atenção curativa em regime de internação
408020083;HC.1.1 ;Atenção curativa em regime de internação
408020091;HC.1.1 ;Atenção curativa em regime de internação
408020105;HC.1.3.3 ;Atenção ambulatorial especializada
408020113;HC.1.1 ;Atenção curativa em regime de internação
408020121;HC.1.1 ;Atenção curativa em regime de internação
408020130;HC.1.1 ;Atenção curativa em regime de internação
408020148;HC.1.1 ;Atenção curativa em regime de internação
408020156;HC.1.3.3 ;Atenção ambulatorial especializada
408020164;HC.1.3.3 ;Atenção ambulatorial especializada
408020172;HC.1.3.3 ;Atenção ambulatorial especializada
408020180;HC.1.3.3 ;Atenção ambulatorial especializada
408020199;HC.1.3.3 ;Atenção ambulatorial especializada
408020202;HC.1.3.3 ;Atenção ambulatorial especializada
408020210;HC.1.3.3 ;Atenção ambulatorial especializada
408020229;HC.1.3.3 ;Atenção ambulatorial especializada
408020237;HC.1.3.3 ;Atenção ambulatorial especializada
408020245;HC.1.3.3 ;Atenção ambulatorial especializada
408020253;HC.1.1 ;Atenção curativa em regime de internação
408020261;HC.1.1 ;Atenção curativa em regime de internação
408020270;HC.1.1 ;Atenção curativa em regime de internação
408020288;HC.1.1 ;Atenção curativa em regime de internação
408020296;HC.1.3.3 ;Atenção ambulatorial especializada
408020300;HC.1.3.3 ;Atenção ambulatorial especializada
408020318;HC.1.1 ;Atenção curativa em regime de internação
408020326;HC.1.1 ;Atenção curativa em regime de internação
408020334;HC.1.1 ;Atenção curativa em regime de internação
408020342;HC.1.1 ;Atenção curativa em regime de internação
408020350;HC.1.1 ;Atenção curativa em regime de internação
408020369;HC.1.1 ;Atenção curativa em regime de internação
408020377;HC.1.1 ;Atenção curativa em regime de internação
408020385;HC.1.1 ;Atenção curativa em regime de internação
408020393;HC.1.1 ;Atenção curativa em regime de internação
408020407;HC.1.1 ;Atenção curativa em regime de internação
408020415;HC.1.1 ;Atenção curativa em regime de internação
408020423;HC.1.1 ;Atenção curativa em regime de internação
408020431;HC.1.1 ;Atenção curativa em regime de internação
408020440;HC.1.1 ;Atenção curativa em regime de internação
408020458;HC.1.1 ;Atenção curativa em regime de internação
408020466;HC.1.1 ;Atenção curativa em regime de internação
408020474;HC.1.1 ;Atenção curativa em regime de internação
408020482;HC.1.1 ;Atenção curativa em regime de internação
408020490;HC.1.1 ;Atenção curativa em regime de internação
408020504;HC.1.1 ;Atenção curativa em regime de internação
408020512;HC.1.1 ;Atenção curativa em regime de internação
408020520;HC.1.1 ;Atenção curativa em regime de internação
408020539;HC.1.1 ;Atenção curativa em regime de internação
408020547;HC.1.1 ;Atenção curativa em regime de internação
408020555;HC.1.1 ;Atenção curativa em regime de internação
408020563;HC.1.1 ;Atenção curativa em regime de internação
408020571;HC.1.1 ;Atenção curativa em regime de internação
408020580;HC.1.1 ;Atenção curativa em regime de internação
408020598;HC.1.1 ;Atenção curativa em regime de internação
408020601;HC.1.1 ;Atenção curativa em regime de internação
408020610;HC.1.1 ;Atenção curativa em regime de internação
408020628;HC.1.1 ;Atenção curativa em regime de internação
408020636;HC.1.1 ;Atenção curativa em regime de internação
408020644;HC.1.1 ;Atenção curativa em regime de internação
408030011;HC.1.1 ;Atenção curativa em regime de internação
408030020;HC.1.1 ;Atenção curativa em regime de internação
408030038;HC.1.1 ;Atenção curativa em regime de internação
408030046;HC.1.1 ;Atenção curativa em regime de internação
408030054;HC.1.1 ;Atenção curativa em regime de internação
408030062;HC.1.1 ;Atenção curativa em regime de internação
408030070;HC.1.1 ;Atenção curativa em regime de internação
408030089;HC.1.1 ;Atenção curativa em regime de internação
408030097;HC.1.1 ;Atenção curativa em regime de internação
408030100;HC.1.1 ;Atenção curativa em regime de internação
408030119;HC.1.1 ;Atenção curativa em regime de internação
408030127;HC.1.1 ;Atenção curativa em regime de internação
408030135;HC.1.1 ;Atenção curativa em regime de internação
408030143;HC.1.1 ;Atenção curativa em regime de internação
408030151;HC.1.1 ;Atenção curativa em regime de internação
408030160;HC.1.1 ;Atenção curativa em regime de internação
